link,price,street,property_type,neighborhood,city,floor,rooms,area_sqm,price_per_sqrm
https://www.yad2.co.il/realestate/item/68i0dads?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=153,4200000.0,הרב רפאל ברוך טולדנו 1,דירה,רמת שלמה,ירושלים,0.0,5.0,164.0,25609.756097560978
https://www.yad2.co.il/realestate/item/qvm8xb5f?opened-from=feed&component-type=main_feed&spot=standard&location=39&pagination=153,2980000.0,ברל לוקר,דירה,פת,ירושלים,2.0,4.0,96.0,31041.666666666668
https://www.yad2.co.il/realestate/item/yxdoqol3?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=154,4500000.0,נלסון גליק 6,גג/ פנטהאוז,רמות,ירושלים,3.0,5.0,140.0,32142.85714285714
https://www.yad2.co.il/realestate/item/lhnqi7mq?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=154,4050000.0,אברהם רקנאטי 11,גג/ פנטהאוז,רמות,ירושלים,3.0,6.0,160.0,25312.5
https://www.yad2.co.il/realestate/item/wet6g6eu?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=154,3120000.0,אורוגואי 3,דירה,קרית היובל,ירושלים,9.0,3.0,82.0,38048.78048780488
https://www.yad2.co.il/realestate/item/s558n8kn?opened-from=feed&component-type=main_feed&spot=standard&location=34&pagination=154,2790000.0,קורא הדורות 23,דירה,תלפיות,ירושלים,3.0,3.0,72.0,38750.0
https://www.yad2.co.il/realestate/item/3pwefeaf?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=155,2150000.0,זאב שרף 24,דירה,פסגת זאב,ירושלים,2.0,3.0,70.0,30714.285714285714
https://www.yad2.co.il/realestate/item/nhd2kh31?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=156,2550000.0,אהרון אשכולי 122,דירה,רמות,ירושלים,1.0,3.0,67.0,38059.701492537315
https://www.yad2.co.il/realestate/item/uhohsdul?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=156,3590000.0,ארנונה,דירה,ארנונה,ירושלים,2.0,3.0,78.0,46025.64102564102
https://www.yad2.co.il/realestate/item/ebqvoann?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=157,3260000.0,רב אלוף משה לוי 28,דירה,פסגת זאב,ירושלים,1.0,5.0,136.0,23970.58823529412
https://www.yad2.co.il/realestate/item/1297r7n5?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=157,7900000.0,גדעון האוזנר,דו משפחתי,הולילנד,ירושלים,0.0,7.0,340.0,23235.29411764706
https://www.yad2.co.il/realestate/item/9qubl8de?opened-from=feed&component-type=main_feed&spot=standard&location=33&pagination=157,2150000.0,שלמה בן יוסף 250,דירה,ארמון הנציב,ירושלים,3.0,4.0,84.0,25595.238095238095
https://www.yad2.co.il/realestate/item/74gd6n7h?opened-from=feed&component-type=main_feed&spot=standard&location=38&pagination=157,3650000.0,יעקב שריבוים,דירה,בית הכרם,ירושלים,2.0,4.0,90.0,40555.555555555555
https://www.yad2.co.il/realestate/item/k1z45xn0?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=158,4250000.0,הנרייטה סולד 7,דירה,קרית היובל,ירושלים,18.0,4.0,124.0,34274.1935483871
https://www.yad2.co.il/realestate/item/f0ou5rft?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=158,2300000.0,אהרון אשכולי 122,דירה,רמות,ירושלים,0.0,2.0,60.0,38333.333333333336
https://www.yad2.co.il/realestate/item/3yqgm2kg?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=158,2495000.0,שדרות משה דיין 56,דירה,פסגת זאב,ירושלים,2.0,4.0,110.0,22681.81818181818
https://www.yad2.co.il/realestate/item/76gu9tmd?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=158,3000000.0,שדרות משה דיין 50,דירה,פסגת זאב,ירושלים,3.0,5.0,120.0,25000.0
https://www.yad2.co.il/realestate/item/e85f4zbp?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=158,3800000.0,שדרות משה דיין 54,דירה,פסגת זאב,ירושלים,1.0,4.0,108.0,35185.18518518518
https://www.yad2.co.il/realestate/item/9ilp11vs?opened-from=feed&component-type=main_feed&spot=standard&location=37&pagination=158,4850000.0,אורי בר און,בית פרטי/ קוטג',פסגת זאב,ירושלים,0.0,7.0,244.0,19877.049180327867
https://www.yad2.co.il/realestate/item/91jeo373?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=159,2900000.0,שדרות משה דיין 58,דירה,פסגת זאב,ירושלים,2.0,4.0,108.0,26851.85185185185
https://www.yad2.co.il/realestate/item/jim6s8wj?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=159,5500000.0,איגרות משה 5,דירת גן,רמת שלמה,ירושלים,0.0,4.0,205.0,26829.26829268293
https://www.yad2.co.il/realestate/item/zquu730t?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=159,2490000.0,משה גבירצמן 8,גג/ פנטהאוז,פסגת זאב,ירושלים,2.0,5.0,118.0,21101.694915254237
https://www.yad2.co.il/realestate/item/0tg4b7tj?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=159,2780000.0,יפה רום,דירת גן,גילה,ירושלים,0.0,4.0,104.0,26730.76923076923
https://www.yad2.co.il/realestate/item/fd3i6qyp?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=160,2630000.0,שמואל עדן 5,גג/ פנטהאוז,פסגת זאב,ירושלים,6.0,4.0,160.0,16437.5
https://www.yad2.co.il/realestate/item/dok5jyjk?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=160,2500000.0,אביר יעקב 3,דירה,נווה יעקב,ירושלים,2.0,4.0,94.0,26595.744680851065
https://www.yad2.co.il/realestate/item/ocs4txbf?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=160,3450000.0,יעקב אלעזר 34,גג/ פנטהאוז,רמות,ירושלים,5.0,4.0,106.0,32547.169811320753
https://www.yad2.co.il/realestate/item/e4dvjg7y?opened-from=feed&component-type=main_feed&spot=standard&location=22&pagination=160,4600000.0,אנטיגונוס,דירה,קטמונים,ירושלים,0.0,8.0,120.0,38333.333333333336
https://www.yad2.co.il/realestate/item/bsrh5yc2?opened-from=feed&component-type=main_feed&spot=standard&location=39&pagination=160,4950000.0,יוסף אבידר,בית פרטי/ קוטג',גבעת משואה,ירושלים,0.0,7.0,200.0,24750.0
https://www.yad2.co.il/realestate/item/kq4ad2hm?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=161,5700000.0,"הפלמ""ח 26",דירת גן,קרית שמואל,ירושלים,0.0,4.0,153.0,37254.901960784315
https://www.yad2.co.il/realestate/item/ueka5lie?opened-from=feed&component-type=main_feed&spot=standard&location=31&pagination=161,4750000.0,צבי גרץ,דירה,עמק רפאים,ירושלים,1.0,2.0,100.0,47500.0
https://www.yad2.co.il/realestate/item/nd38no0o?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=162,3900000.0,הרב שך 16,דירה,רמת שלמה,ירושלים,2.0,5.0,127.0,30708.661417322834
https://www.yad2.co.il/realestate/item/t1xyslcg?opened-from=feed&component-type=main_feed&spot=standard&location=22&pagination=162,3880000.0,משה קול,דירה,בית הכרם,ירושלים,1.0,4.0,107.0,36261.68224299065
https://www.yad2.co.il/realestate/item/xu401bi8?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=163,4950000.0,מרה,גג/ פנטהאוז,בית הכרם,ירושלים,4.0,5.0,130.0,38076.92307692308
https://www.yad2.co.il/realestate/item/5zjbiewn?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=163,3750000.0,הורקניה,דירה,קטמונים,ירושלים,3.0,4.0,90.0,41666.666666666664
https://www.yad2.co.il/realestate/item/pt1cjf3a?opened-from=feed&component-type=main_feed&spot=standard&location=37&pagination=163,3300000.0,בן ציון דינור,דירה,בית הכרם,ירושלים,1.0,4.0,115.0,28695.652173913044
https://www.yad2.co.il/realestate/item/u6v38nwq?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=164,2850000.0,הארבעה 40,דירה,פסגת זאב,ירושלים,1.0,4.0,90.0,31666.666666666668
https://www.yad2.co.il/realestate/item/0e45zbax?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=164,7600000.0,אפרים ושיץ 2,דירת גן,ארנונה,ירושלים,1.0,5.0,174.0,43678.16091954023
https://www.yad2.co.il/realestate/item/62o5vzox?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=164,2180000.0,הרב פנחס א.וסרמן 18,דירה,נווה יעקב,ירושלים,2.0,3.0,70.0,31142.85714285714
https://www.yad2.co.il/realestate/item/0rpmnthq?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=164,2600000.0,"שח""ל 49",דירה,גבעת מרדכי,ירושלים,6.0,3.0,60.0,43333.333333333336
https://www.yad2.co.il/realestate/item/x359py2z?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=164,2590000.0,גרטרוד קראוס,דירה,גבעת משואה,ירושלים,4.0,3.0,60.0,43166.666666666664
https://www.yad2.co.il/realestate/item/z7uxte3x?opened-from=feed&component-type=main_feed&spot=standard&location=28&pagination=164,1790000.0,זאב וילנאי,תיירות ונופש,ירושלים,ירושלים,6.0,3.0,60.0,29833.333333333332
https://www.yad2.co.il/realestate/item/8sekrt78?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=165,2230000.0,מאיר בלבן 5,דירה,נווה יעקב,ירושלים,1.0,3.0,65.0,34307.692307692305
https://www.yad2.co.il/realestate/item/udqid3vu?opened-from=feed&component-type=main_feed&spot=standard&location=37&pagination=165,3150000.0,הבבא סאלי,דירה,חומת שמואל,ירושלים,1.0,5.0,104.0,30288.46153846154
https://www.yad2.co.il/realestate/item/kelovf4f?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=167,16000000.0,מדבר סיני 5,בית פרטי/ קוטג',גבעת המבתר,ירושלים,0.0,6.0,380.0,42105.26315789474
https://www.yad2.co.il/realestate/item/hs30ybtv?opened-from=feed&component-type=main_feed&spot=standard&location=26&pagination=167,3550000.0,נווה שאנן 18,דירה,ניות,ירושלים,5.0,4.0,100.0,35500.0
https://www.yad2.co.il/realestate/item/1twx5f9p?opened-from=feed&component-type=main_feed&spot=standard&location=32&pagination=167,3850000.0,יהודה הנשיא 11,דירת גן,קטמונים,ירושלים,0.0,4.0,95.0,40526.31578947369
https://www.yad2.co.il/realestate/item/ttv26ml2?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=168,5600000.0,שבטי ישראל 43,דירת גן,שומרי החומות,ירושלים,1.0,6.0,190.0,29473.684210526317
https://www.yad2.co.il/realestate/item/9du4zs56?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=168,1200000.0,בית וגן 39,דירה,בית וגן,ירושלים,3.0,4.0,170.0,7058.823529411765
https://www.yad2.co.il/realestate/item/rzsz9k5p?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=168,5500000.0,הנביאים,דירה,שכונת החבשים,ירושלים,2.0,4.0,112.0,49107.142857142855
https://www.yad2.co.il/realestate/item/j3ayho95?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=169,3900000.0,שמואל תמיר כצנלסון 27,בית פרטי/ קוטג',פסגת זאב,ירושלים,0.0,5.0,280.0,13928.57142857143
https://www.yad2.co.il/realestate/item/q2zscx7b?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=169,3970000.0,"מל""ל 5",דירה,עמק רפאים,ירושלים,2.0,4.0,75.0,52933.333333333336
https://www.yad2.co.il/realestate/item/m9xj414v?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=169,2200000.0,אודם 18,דירה,גילה,ירושלים,3.0,3.0,68.0,32352.941176470587
https://www.yad2.co.il/realestate/item/516gdhi9?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=170,3100000.0,אהרון אשכולי 16,דירה,רמות,ירושלים,1.0,4.0,80.0,38750.0
https://www.yad2.co.il/realestate/item/k9w8y9pr?opened-from=feed&component-type=main_feed&spot=standard&location=28&pagination=170,4290000.0,"ארמון הנציב, תלפיות מזרח",בית פרטי/ קוטג',ארמון הנציב,ירושלים,0.0,6.0,294.0,14591.836734693878
https://www.yad2.co.il/realestate/item/igpxf9bk?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=170,4300000.0,מקור חיים 62,דירה,מקור חיים,ירושלים,4.0,4.0,105.0,40952.380952380954
https://www.yad2.co.il/realestate/item/dwgsat50?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=171,2650000.0,אלמוג 213,דירה,גילה,ירושלים,1.0,4.0,88.0,30113.636363636364
https://www.yad2.co.il/realestate/item/lv4tu0om?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=172,4670000.0,עין רוגל 14,דירה,גבעת חנניה,ירושלים,1.0,3.0,110.0,42454.545454545456
https://www.yad2.co.il/realestate/item/qmkcuq4o?opened-from=feed&component-type=main_feed&spot=standard&location=26&pagination=172,4600000.0,אוהל משה,דופלקס,מחנה יהודה - לב העיר,ירושלים,2.0,5.0,135.0,34074.07407407407
https://www.yad2.co.il/realestate/item/78xexsr0?opened-from=feed&component-type=main_feed&spot=standard&location=39&pagination=172,3250000.0,נווה שאנן,דירת גן,ניות,ירושלים,0.0,2.0,120.0,27083.333333333332
https://www.yad2.co.il/realestate/item/7s66vina?opened-from=feed&component-type=main_feed&spot=standard&location=26&pagination=173,2540000.0,נתיב המזלות,דירה,פסגת זאב,ירושלים,3.0,4.0,81.0,31358.024691358023
https://www.yad2.co.il/realestate/item/k1ckmq2z?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=174,3600000.0,חיים ויטל 35,דירה,גבעת שאול,ירושלים,3.0,4.0,89.0,40449.43820224719
https://www.yad2.co.il/realestate/item/1preau9n?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=174,3280000.0,הנרי מורגנטאו 8,דירה,רמות,ירושלים,1.0,4.0,116.0,28275.86206896552
https://www.yad2.co.il/realestate/item/zntiqvfm?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=174,7800000.0,עין כרם,בית פרטי/ קוטג',עין כרם,ירושלים,0.0,5.0,40000.0,195.0
https://www.yad2.co.il/realestate/item/4kgka83e?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=175,3520000.0,חנוך אלבק 4,דירה,תלפיות,ירושלים,4.0,3.0,100.0,35200.0
https://www.yad2.co.il/realestate/item/f5pr8w3y?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=175,10700000.0,החלוץ,בית פרטי/ קוטג',בית הכרם,ירושלים,0.0,6.0,400.0,26750.0
https://www.yad2.co.il/realestate/item/6aoeltxd?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=175,3290000.0,דוד פדרמן,דירה,פסגת זאב,ירושלים,2.0,7.0,189.0,17407.40740740741
https://www.yad2.co.il/realestate/item/jbp3wk3t?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=176,2410000.0,שבתאי הנגבי 71,דירה,גילה,ירושלים,1.0,4.0,90.0,26777.777777777777
https://www.yad2.co.il/realestate/item/d2kyeqee?opened-from=feed&component-type=main_feed&spot=standard&location=28&pagination=176,2750000.0,בנימין מטודלה,דירת גן,רחביה,ירושלים,0.0,2.0,60.0,45833.333333333336
https://www.yad2.co.il/realestate/item/xwaj9ga1?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=177,2942000.0,אריה ורשבסקי 1,דירה,חומת שמואל,ירושלים,15.0,4.0,100.0,29420.0
https://www.yad2.co.il/realestate/item/ttwr4bpd?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=177,3495000.0,שלמה דוגה 33,דופלקס,גילה,ירושלים,3.0,5.0,144.0,24270.833333333332
https://www.yad2.co.il/realestate/item/gvuryrnf?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=177,2500000.0,הנוטרים,דירה,קטמונים,ירושלים,1.0,3.0,81.0,30864.197530864196
https://www.yad2.co.il/realestate/item/6xr3wnqx?opened-from=feed&component-type=main_feed&spot=standard&location=38&pagination=177,3350000.0,גלבר,דירה,ירושלים,ירושלים,5.0,4.0,110.0,30454.545454545456
https://www.yad2.co.il/realestate/item/yyo9b76y?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=178,2800000.0,בר יוחאי 14,דירה,קטמונים,ירושלים,4.0,3.0,70.0,40000.0
https://www.yad2.co.il/realestate/item/aelhy3p8?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=178,2790000.0,אבנר חי שאקי 23,דירה,גילה,ירושלים,5.0,4.0,104.0,26826.92307692308
https://www.yad2.co.il/realestate/item/zzs3loyf?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=178,7520000.0,"הל""ה",דירה,קטמון הישנה,ירושלים,4.0,4.0,116.0,64827.58620689655
https://www.yad2.co.il/realestate/item/8gckzsbh?opened-from=feed&component-type=main_feed&spot=standard&location=34&pagination=178,4390000.0,שדרות הנשיא השישי,דירה,קרית הלאום,ירושלים,2.0,4.0,98.0,44795.91836734694
https://www.yad2.co.il/realestate/item/roulc43g?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=179,3670000.0,הקונגרס הציוני 1,דירה,רמות,ירושלים,7.0,4.0,100.0,36700.0
https://www.yad2.co.il/realestate/item/r39vojpw?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=180,2000000.0,המרגלית 306,דירה,גילה,ירושלים,3.0,3.0,70.0,28571.428571428572
https://www.yad2.co.il/realestate/item/nnl9fymo?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=180,2950000.0,עיר גנים,דירה,עיר גנים,ירושלים,4.0,5.0,100.0,29500.0
https://www.yad2.co.il/realestate/item/nnpyxdie?opened-from=feed&component-type=main_feed&spot=standard&location=40&pagination=180,7500000.0,יצחק מ. בודנהיימר,דו משפחתי,קרית היובל,ירושלים,0.0,7.0,320.0,23437.5
https://www.yad2.co.il/realestate/item/afd3spie?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=181,2840000.0,משה גבירצמן 1,דירת גן,פסגת זאב,ירושלים,2.0,4.0,214.0,13271.028037383176
https://www.yad2.co.il/realestate/item/wgdhcnjm?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=181,3500000.0,אליהו מרידור 1,בית פרטי/ קוטג',פסגת זאב,ירושלים,0.0,6.0,136.0,25735.29411764706
https://www.yad2.co.il/realestate/item/v6mr815p?opened-from=feed&component-type=main_feed&spot=standard&location=21&pagination=181,3060000.0,אדמונד סחייק,דירה,מלחה,ירושלים,3.0,3.0,98.0,31224.48979591837
https://www.yad2.co.il/realestate/item/shqbjeh3?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=181,4700000.0,"הל""ה",דירת גן,קטמון הישנה,ירושלים,0.0,4.0,90.0,52222.22222222222
https://www.yad2.co.il/realestate/item/64dl1lqp?opened-from=feed&component-type=main_feed&spot=standard&location=38&pagination=181,3380000.0,אבנר חי שאקי,דירת גן,ירושלים,ירושלים,4.0,4.0,100.0,33800.0
https://www.yad2.co.il/realestate/item/91mt7c3s?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=182,2900000.0,חיל האוויר 53,דירה,פסגת זאב,ירושלים,2.0,4.0,90.0,32222.222222222223
https://www.yad2.co.il/realestate/item/3i6zyb94?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=182,3100000.0,שירת הים 8,דירה,רמות,ירושלים,3.0,5.0,95.0,32631.57894736842
https://www.yad2.co.il/realestate/item/2ox581yu?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=182,4550000.0,חוזה סן מרטין 1,דופלקס,קטמונים,ירושלים,5.0,5.0,130.0,35000.0
https://www.yad2.co.il/realestate/item/64dl1lqp?opened-from=feed&component-type=main_feed&spot=standard&location=21&pagination=182,3380000.0,אבנר חי שאקי,דירת גן,ירושלים,ירושלים,4.0,4.0,100.0,33800.0
https://www.yad2.co.il/realestate/item/l10zvy1t?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=183,3800000.0,מרכז העיר,דירה,מרכז העיר,ירושלים,0.0,3.0,66.0,57575.757575757576
https://www.yad2.co.il/realestate/item/1394berm?opened-from=feed&component-type=main_feed&spot=standard&location=40&pagination=183,5950000.0,נגבה,דירה,ירושלים,ירושלים,1.0,3.0,111.0,53603.6036036036
https://www.yad2.co.il/realestate/item/uakuvhuk?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=184,4350000.0,צבי מסליאנסקי 28,בית פרטי/ קוטג',רמות,ירושלים,0.0,4.0,138.0,31521.739130434784
https://www.yad2.co.il/realestate/item/hanp9d8h?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=184,4200000.0,מרדכי זר 13,בית פרטי/ קוטג',פסגת זאב,ירושלים,0.0,5.0,170.0,24705.882352941175
https://www.yad2.co.il/realestate/item/ac4kkg9g?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=184,3700000.0,זאב פלק 14,דירת גן,חומת שמואל,ירושלים,1.0,5.0,152.0,24342.105263157893
https://www.yad2.co.il/realestate/item/bnu91hn3?opened-from=feed&component-type=main_feed&spot=standard&location=27&pagination=185,8800000.0,אליעזרי,גג/ פנטהאוז,בית וגן,ירושלים,1.0,7.0,260.0,33846.153846153844
https://www.yad2.co.il/realestate/item/bo6merrm?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=186,4900000.0,קרית משה 16,דירה,קרית משה,ירושלים,4.0,5.0,142.0,34507.042253521126
https://www.yad2.co.il/realestate/item/s33yjjtq?opened-from=feed&component-type=main_feed&spot=standard&location=35&pagination=186,5480000.0,ניתאי הארבלי,דירה,ירושלים,ירושלים,7.0,5.0,147.0,37278.91156462585
https://www.yad2.co.il/realestate/item/n4ihanct?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=187,4400000.0,יעקב אלעזר 10,דירת גן,רמות,ירושלים,4.0,4.0,200.0,22000.0
https://www.yad2.co.il/realestate/item/mu899w6j?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=187,3650000.0,הרב פנחס קהתי 12,דירה,גבעת שאול,ירושלים,5.0,3.0,115.0,31739.130434782608
https://www.yad2.co.il/realestate/item/ycby9tje?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=187,2750000.0,לאה גולדברג 10,דירה,נווה יעקב,ירושלים,1.0,5.0,118.0,23305.084745762713
https://www.yad2.co.il/realestate/item/gtn4kzd3?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=187,2790000.0,הרב רפאל ברוך טולדנו 36,דירה,רמת שלמה,ירושלים,0.0,3.0,81.0,34444.444444444445
https://www.yad2.co.il/realestate/item/3wprnv5c?opened-from=feed&component-type=main_feed&spot=standard&location=32&pagination=187,3690000.0,שמואל תמיר כצנלסון,בית פרטי/ קוטג',פסגת זאב,ירושלים,0.0,5.0,175.0,21085.714285714286
https://www.yad2.co.il/realestate/item/c7e646fr?opened-from=feed&component-type=main_feed&spot=standard&location=36&pagination=187,6399000.0,רמות,דו משפחתי,רמות,ירושלים,0.0,9.0,209.0,30617.224880382775
https://www.yad2.co.il/realestate/item/n95l1b1m?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=188,2880000.0,הארבעה 41,דירה,פסגת זאב,ירושלים,1.0,5.0,117.0,24615.384615384617
https://www.yad2.co.il/realestate/item/zsl7wbae?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=188,1700001.0,ראם 3,דירה,בית ישראל,ירושלים,3.0,1.0,35.0,48571.45714285714
https://www.yad2.co.il/realestate/item/vuwy8651?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=188,1700000.0,אליעזר קשאני 10,דירה,ארמון הנציב,ירושלים,2.0,2.0,47.0,36170.21276595745
https://www.yad2.co.il/realestate/item/3wprnv5c?opened-from=feed&component-type=main_feed&spot=standard&location=24&pagination=188,3690000.0,שמואל תמיר כצנלסון,בית פרטי/ קוטג',פסגת זאב,ירושלים,0.0,5.0,175.0,21085.714285714286
https://www.yad2.co.il/realestate/item/c7e646fr?opened-from=feed&component-type=main_feed&spot=standard&location=28&pagination=188,6399000.0,רמות,דו משפחתי,רמות,ירושלים,0.0,9.0,209.0,30617.224880382775
https://www.yad2.co.il/realestate/item/pfldojro?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=190,3000000.0,גרשון אבנר 2,דירה,ארמון הנציב,ירושלים,9.0,4.0,100.0,30000.0
https://www.yad2.co.il/realestate/item/ryz2e37w?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=190,2170000.0,ליש 7,דירה,גילה,ירושלים,3.0,3.0,76.0,28552.63157894737
https://www.yad2.co.il/realestate/item/3h0kyqxw?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=190,2490000.0,"שח""ל 3",דירה,גבעת מרדכי,ירושלים,1.0,3.0,55.0,45272.72727272727
https://www.yad2.co.il/realestate/item/p9fx94sk?opened-from=feed&component-type=main_feed&spot=standard&location=25&pagination=190,2490000.0,דוד ניב,דירה,פסגת זאב,ירושלים,2.0,4.0,95.0,26210.526315789473
https://www.yad2.co.il/realestate/item/zlzq6tqf?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=191,2680000.0,מאיר נקר 14,דירה,ארמון הנציב,ירושלים,4.0,5.0,122.0,21967.213114754097
https://www.yad2.co.il/realestate/item/40k8ruty?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=191,1990000.0,לבונה 7,דירה,גילה,ירושלים,4.0,3.0,65.0,30615.384615384617
https://www.yad2.co.il/realestate/item/no0s767m?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=192,1890000.0,אודם 42,דירה,גילה,ירושלים,3.0,3.0,60.0,31500.0
https://www.yad2.co.il/realestate/item/ddk0iugj?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=193,2700000.0,גבעת קנדה 25,דירה,גילה,ירושלים,2.0,4.0,96.0,28125.0
https://www.yad2.co.il/realestate/item/9lg0ifxe?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=193,4000000.0,אורי בן ארי 8,בית פרטי/ קוטג',פסגת זאב,ירושלים,0.0,6.0,200.0,20000.0
https://www.yad2.co.il/realestate/item/axloi54p?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=194,4780000.0,בר כוכבא 55,דירה,הגבעה הצרפתית,ירושלים,1.0,6.0,196.0,24387.755102040817
https://www.yad2.co.il/realestate/item/x775ucaq?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=195,2695000.0,עמנואל זיסמן 17,דירה,חומת שמואל,ירושלים,6.0,4.0,115.0,23434.782608695652
https://www.yad2.co.il/realestate/item/ien2br19?opened-from=feed&component-type=main_feed&spot=standard&location=30&pagination=195,3790000.0,צפרירים,דירה,רמות,ירושלים,3.0,6.0,130.0,29153.846153846152
https://www.yad2.co.il/realestate/item/y9irn6c8?opened-from=feed&component-type=main_feed&spot=standard&location=37&pagination=195,5250000.0,הנביאים,דירה,מוסררה,ירושלים,4.0,3.0,85.0,61764.705882352944
https://www.yad2.co.il/realestate/item/wyrhhnps?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=196,3000000.0,אהרון אשכולי 1,דירה,רמות,ירושלים,2.0,4.0,84.0,35714.28571428572
https://www.yad2.co.il/realestate/item/gjghmiw7?opened-from=feed&component-type=main_feed&spot=standard&location=23&pagination=196,6470000.0,הכפיר,בית פרטי/ קוטג',ירושלים,ירושלים,0.0,6.0,179.0,36145.25139664805
